wd_id,osm_relid,latlong_wgs84,ibge_id,name
37871710,,Point(-38.5136278 -12.9761118),,Cinema Astor
37926759,,Point(-38.4547378 -12.9780024),,Cinemark Salvador Shopping
37926777,,Point(-38.472763 -12.9654939),,Cinépolis Bela Vista
37926791,,Point(-38.3512036 -12.9094527),,Cinépolis Salvador Norte
37927481,,Point(-38.5145431 -12.9770508),,Espaco Unibanco de Cinema Glauber Rocha
37927488,,Point(-38.5137078 -12.9830876),,Orient Center Lapa
37927497,,Point(-46.3103286 -23.9759535),,Cine Praiamar
37927503,,Point(-46.336712 -23.9670227),,Espaco Unibanco de Cinema
37927748,,Point(-46.6372595 -23.5440217),,Cine 24
37927754,,Point(-46.6382907 -23.5421263),,Cine America
37927760,,Point(-46.6459712 -23.5414123),,Cine Arouche
37927772,,Point(-48.9656735 -21.1339057),,Snob's Auto Cine
37927797,,Point(-46.6600433 -23.5587724),,Cine Astor
37927807,,Point(-46.6494412 -23.5680163),,Cine Biarritz
37927813,,Point(-46.6595981 -23.5583578),,Cine Bristol
37927818,,Point(-48.9893138 -21.1165582),,Cine Cairo
37927824,,Point(-46.3197608 -23.4736243),,Cine Campo Limpo
37927828,,Point(-46.6469513 -23.538553),,Cine Comodoro
37927837,,Point(-46.6508044 -23.5661791),,Cine Gemini 1 & 2
37927843,,Point(-46.6391646 -23.5412486),,Cine Globo
37927850,,Point(-46.68749 -23.5764225),,Cine Iguatemi
37927855,,Point(-46.6783432 -23.6746885),,Cine Interlagos
37927861,,Point(-46.6732865 -23.5843069),,Cine Lumiere
37927866,,Point(-46.6532416 -23.5523453),,Cine Maracha
37927873,,Point(-46.4674207 -23.663906),,Cine Maua Plaza Shopping
37927876,,Point(-46.6388182 -23.5489433),,Cine Metro Itaquera
37927881,,Point(-46.6414796 -23.5463272),,Cine Metropole
37927887,,Point(-46.1811848 -23.5179545),,Cine Mogi Shopping
37927891,,Point(-46.6401614 -23.5422817),,Cine Paris
37927897,,Point(-46.6672238 -23.5649376),,Cine Paulista
37927903,,Point(-46.649473 -23.5681933),,Cine Paulistano
37927907,,Point(-46.658772 -23.5567497),,Cine Picolino
37927913,,Point(-46.6511689 -23.5656676),,Cine Reserva Cultural
37927918,,Point(-46.6393828 -23.5428247),,Cine Ritz
37927922,,Point(-46.6076327 -23.5390467),,Cine Roxy
37927927,,Point(-46.3323168 -23.9636681),,Cine Roxy 5
37927937,,Point(-46.6507626 -23.5659143),,Cine Top
37927947,,Point(-46.6087357 -23.5392415),,Cine Universo
37927952,,Point(-46.6656912 -23.563262),,Cine Vitrine
37927958,,Point(-46.6389724 -23.5412577),,Cine Windsor
37927963,,Point(-46.6432524 -23.5406212),,Cine Zen
37927968,,Point(-46.733109 -23.5902831),,Cinema Extra Anchieta
37927971,,Point(-46.6388182 -23.5489433),,Cinemark Cidade Jardim
37927977,,Point(-49.9828956 -20.4353764),,Cinemark Internacional Guarulhos
37927982,,Point(-46.6388182 -23.5489433),,Cinemark Patio Higienopolis
37927987,,Point(-46.6436619 -23.5703001),,Cinemark Patio Paulista
37927992,,Point(-46.6804829 -23.5901735),,Cinépolis JK Iguatemi
37927997,,Point(-46.7109929 -23.6529084),,Cinepolis Mais Shopping
37928003,,Point(-46.4461969 -23.5279691),,Cinepolis Metro Itaquera
37928009,,Point(-46.662582 -23.5604009),,Cinesesc
37928015,,Point(-46.6584741 -23.5564636),,Espacio Unibanco de Cinema
37928021,,Point(-45.4706614 -22.9233996),,Penha Moviecom
37930269,,Point(-43.2095869 -22.9035393),,Box Cinemas São Gonçalo Shopping
37930278,,Point(-43.2095869 -22.9035393),,Centro Cultural Banco do Brasil
37930288,,Point(-43.2806013 -22.9739642),,Cine Art-Fashion Mall
37930300,,Point(-43.0392925 -22.7932948),,Cine Art-Unigranrio
37930310,,Point(-43.5567869 -22.8835578),,Cine Art-West Shopping
37930320,,Point(-43.1163493 -22.9038116),,Cine Arte UFF
37930331,,Point(-43.3358179 -22.8714149),,Cine Astor
37930342,,Point(-43.1801455 -22.511654),,Cine Bauhaus
37930353,,Point(-43.2051067 -22.9848409),,Cine Candido Mendes
37930365,,Point(-43.1760123 -22.9106999),,Cine Capitolio
37930378,,Point(-43.2132078 -22.9837834),,Cine Estação Ipanema
37930387,,Point(-43.1993289 -22.986641),,Cine Estação Laura Alvim
37930396,,Point(-43.1866023 -22.902628),,Cine Floriano
37930405,,Point(-43.2052311 -22.9842007),,Cine Ipanema
37930412,,Point(-43.541017 -22.8738824),,Cine Mercado Estação
37930423,,Point(-43.1772387 -22.9128307),,Cine Metro-Boavista
37930435,,Point(-43.1772387 -22.9128307),,Cine Metro-Passeio
37930470,,Point(-43.2329661 -22.9248453),,Cine Olinda
37930481,,Point(-43.1765913 -22.9565006),,Cine Rio Sul
37930498,,Point(-43.3653335 -22.9832233),,Cine Severiano Ribero
37930513,,Point(-43.1825086 -22.9449549),,Cine Unibanco Arteplex
37930533,,Point(-43.218581 -22.9836643),,Cinema Armazem Digital Leblon
37930546,,Point(-43.3607911 -22.9247882),,Cinema Arte Center
37930561,,Point(-43.0282902 -22.9522207),,Cinema Arte Itaipu
37930574,,Point(-43.1238244 -22.8921474),,Cinema Bay Market
37930585,,Point(-43.1787908 -22.9662357),,Cinema Copacabana
37930599,,Point(-43.3104155 -23.0065088),,Cinema Estação Barra Point
37930614,,Point(-43.2095869 -22.9035393),,Cinema Estação Paco
37930626,,Point(-43.2095869 -22.9035393),,Cinema Friburgo
37930636,,Point(-43.1825265 -22.9476018),,Cinemark Botafogo
37930649,,Point(-43.3118139 -22.8517148),,Cinemark Carioca
37930661,,Point(-43.3201432 -23.0038883),,Cinemark Downtown
37930674,,Point(-43.4914349 -22.8737164),,Cinemark Plaza Shopping
37930684,,Point(-43.1711408 -22.9136217),,Cinemateca do MAM
37930697,,Point(-43.2186085 -22.9770398),,Cinepolis Lagoon
37930712,,Point(-43.4882309 -23.0200104),,Cinesystem Recreio Shopping
37930725,,Point(-43.2095869 -22.9035393),,Espaco de Cinema
37930737,,Point(-43.2166667 -22.8166667),,Ilha Auto Cine Drive-In
37930749,,Point(-43.2180321 -22.9817216),,Kinoplex Leblon
37930762,,Point(-43.2701583 -22.8797732),,Kinoplex Nova America
37930789,,Point(-43.176736 -22.9104512),,Teatro Dulcina & Cine Orly
37930803,,Point(-43.1714172 -22.5249825),,Top Cine Hipershopping ABC
37930814,,Point(-43.2843924 -22.8873494),,UCI Kinoplex
37930828,,Point(-43.3600697 -22.9992608),,UCI New York City Center
38050859,,Point(-47.8732014 -15.8067147),,"Embassy of the Netherlands, Brasília"
38251164,,Point(-43.316632 -23.012707),,LSH Barra Hotel
38251220,,Point(-43.208806 -22.902873),,Trump Towers Rio
39046911,,Point(-47.8904171 -22.0138021),,Dr. Álvaro Guião State School
40237084,,Point(-48.7805761 -28.4838823),,Museu Casa de Anita
40246466,,Point(-48.6 -26.216666666),,Santa Catharina meteorite
40357761,,Point(-43.9805245 -19.8549112),,Museu Casa Kubitschek
40455918,,Point(-42.53917 -3.48167),,Lagoa da Barreira
40560675,,Point(-51.541944444 4.431388888),,Cabo Orange Lighthouse
40565137,,Point(-50.788361111 0.186488888),,Pau Cavado Lioghthouse
40578063,,Point(-46.734252 -23.5560734),,Núcleo de Estudos da Violência
40598576,,Point(-38.963 -12.604583333),,Parish Church of Our Lady of the Rosary
40734325,,Point(-48.5 -0.75),,Soure Lighthouse
40745497,,Point(-44.903611111 -1.281666666),,Q40745497
40875397,,Point(-41.733333333 -2.8),,Q40875397
40939378,,Point(-37.7540689 -9.6248752),,Museu do Sertão (Piranhas)
40942970,,Point(-50.8487584 -29.360972),,Dreamland Gramado
40974325,,Point(-38.466666666 -3.733333333),,Q40974325
40974923,,Point(-38.466666666 -3.733333333),,Q40974923
41092866,,Point(-36.033333333 -5.05),,Q41092866
41119244,,Point(-38.961586 -12.60635),,Church and Convent of Our Lady of Mount Carmel (Cachoeira)
41230855,,Point(-34.95 -8.35),,Q41230855
41232393,,Point(-35.105277777 -8.838888888),,Q41232393
41481482,,Point(-35.3 -9.15),,Porto de Pedras Lighthouse
41496224,,Point(-56.482603 -21.127131),,Lagoa Misteriosa
41508568,,Point(-43.2977387 -23.0159526),,Quebra-mar da Barra da Tijuca
41530655,,Point(-36.133333333 -10.166666666),,Coruripe Lighthouse
41568306,,Point(-48.036294 -15.726951),,Instituto Sapientia
41568312,,Point(-43.187599 -22.820755),,Instituto de Pesquisas da Marinha
41582939,,Point(-38.501666666 -12.977777777),,Q41582939
41585179,,Point(-38.915277777 -13.375833333),,Q41585179
41627527,,Point(-39.833333333 -19.65),,Q41627527
41699392,,Point(-40.75 -20.933333333),,Q41699392
41701948,,Point(-41.015 -21.625277777),,Q41701948
41732242,,Point(-41.053055555 -22.042222222),,Q41732242
41739012,,Point(-41.701666666 -22.410833333),,Q41739012
41769827,,Point(-43.108888888 -22.759722222),,Q41769827
41786005,,Point(-43.216111111 -22.976944444),,2015 World Rowing Junior Championships
41793872,,Point(-45.333333333 -23.733333333),,Q41793872
41796695,,Point(-46.660118 -23.556172),,Bella Paulista
41798581,,Point(-47.595009 -21.723687),,Patriarca
41799643,,Point(-45.25 -23.966666666),,Q41799643
41799703,,Point(-46.26333333 -24.05055556),,Ilha da Moela Lighthouse
41799703,,Point(-46.266666666 -24.05),,Ilha da Moela Lighthouse
41814295,,Point(-48.866666666 -25.116666666),,Q41814295
41860821,,Point(-48.290833333 -25.539166666),,Q41860821
41882472,,Point(-43.576095 -19.3792581),,Cachoeira da Farofa
41905981,,Point(-46.612777777 -23.5495),,Immigrant Inn
41951064,,Point(-48.638611111 -26.911111111),,Faro de Itajai Norte
41951430,,Point(-48.633611111 -26.916388888),,Faro de Itajai Sur
41989977,,Point(-44.998722222 -22.683722222),,GEM Radio Telescope in Brasil
42089070,,Point(-48.566666666 -27.416666666),,Q42089070
42147330,,Point(-49.728611111 -29.345555555),,Torres Lighthouse
42150310,,Point(-50.0 -29.75),,Q42150310
42151017,,Point(-50.283333333 -30.4),,Q42151017
42309635,,Point(-43.49823 -23.02926),,Caminho do Mar
42407678,,Point(-46.64643 -23.55994),,Escadaria do Bixiga
42409327,,Point(-46.646533 -23.5587939),,Cantina Roperto
42409851,,Point(-46.6703939 -23.5280677),,Villa Country
42774054,,Point(-46.635 -23.549722222),,Casa das Arcadas
42981466,,Point(-43.199388888 -22.896947222),,Galpão Galboa
42981943,,Point(-43.940027777 -19.923666666),,SESC Palladium
42982420,,Point(-43.199477777 -22.958675),,Teatro Sérgio Porto
43102002,,Point(-46.654611111 -23.563583333),,Edifício da FIESP
43110281,,Point(-40.356389 -20.332222),,Estação Ferroviária Pedro Nolasco
43272593,,Point(-45.008833333 -22.660444444),,Estação Ferroviária de Cachoeira Paulista
43325475,,Point(-46.643027777 -23.544916666),,Edifício São Tomás
43330334,,Point(-46.636555555 -23.545361111),,Drusas
43399905,,Point(-46.736305555 -23.561222222),,IFUSP microtron
43402150,,Point(-45.199722222 -23.508416666),,Ruinas da Lagoinha
43587278,,Point(-46.636722222 -23.546888888),,Palacetes Prates
43654237,,Point(-46.63825 -23.54575),,Wishing Fountain - Gloria
43662683,,Point(-46.651777777 -23.566222222),,Comendador Yerchanik Kissajikian Building
43685037,,Point(-46.577444444 -23.542694444),,Platina 220
43686210,,Point(-46.687833333 -23.591638888),,São Paulo Corporate Towers
43894846,,Point(-46.532909 -23.670547),,Hospital Estadual Mário Covas
43895151,,Point(-48.846313 -26.309458),,Hospital Municipal São José
43895243,,Point(-38.472662 -3.793798),,Stiftung Mandacaru
43896424,,Point(-44.294388 -2.524414),,Hospital Universitário da Universidade Federal do Maranhão
43896439,,Point(-51.128488 -23.326802),,Hospital Universitário Regional do Norte do Paraná
43896446,,Point(-43.35805 -21.749688),,Hospital Universitário - Universidade Federal de Juiz de Fora
43896455,,Point(-34.840526 -7.135379),,Hospital Universitário Lauro Wanderley
43896502,,Point(-48.518104 -27.597319),,Polydoro Ernani de São Thiago University Hospital
43896533,,Point(-46.662638 -23.552559),,Unidade Integrada de Farmacologia e Gastroenterologia
43896787,,Point(-47.935768 -15.802213),,Instituto de Cardiologia do Distrito Federal
43980525,,Point(2.099397 41.357321),,El Ateneíllo de Hospitalet
44406156,,Point(-43.177489 -22.907753),,Palácio da Economia
44494695,,Point(-46.64515 -23.540725),,Afonso d'Escragnolle Taunay (statue)
44494695,,Point(-46.645277777 -23.540638888),,Afonso d'Escragnolle Taunay (statue)
44495392,,Point(-46.64543 -23.54158),,Amor Materno
44495748,,Point(-46.645416666 -23.540944444),,Depois do Banho
44632231,,Point(-46.297611111 -23.984527777),,Maritime Museum of Santos
44634587,,Point(-46.332861111 -23.967388888),,Andradas Monument
44639811,,Point(-46.319305555 -23.943805555),,Santa Bakhita Church
44747172,,Point(-46.319 -23.976916666),,Embaré Beach
44747525,,Point(-46.313083333 -23.981777777),,Aparecida Beach
44860155,,Point(-46.647694444 -23.53675),,United Presbyterian Church of Brazil in Helvetia Street
44920019,,Point(-46.6365 -23.547222222),,Caio Prado Building
44952445,,Point(-46.655083333 -23.588166666),,A Caçadora
44952457,,Point(-46.6355 -23.555111111),,"Humanity is one, let us create bridges of friendship around the world"
44952465,,Point(-46.6455089 -23.5414105),,The girl and the calf
44952477,,Point(-46.62450981 -23.62784319),,The Trip - Round Trip
44952487,,Point(-46.67224136 -23.56993469),,Statue of Adolpho Bloch
44952498,,Point(-46.635888888 -23.533111111),,Diana
44952509,,Point(-46.65825 -23.545777777),,Anfitrite e Tritão
44952522,,Point(-46.6562213 -23.5618016),,Anhanguera
44952534,,Point(-46.6575592 -23.5624324),,Aretuza
44952545,,Point(-46.6654228 -23.5721005),,Ascensão
44952560,,Point(-46.65659 -23.561713888),,Bebedouro
44952568,,Point(-46.63667 -23.54981),,Beijo eterno
44952580,,Point(-46.659005555 -23.578694444),,Statue of Olavo Bilac
44952580,,Point(-46.65820964 -23.57820486),,Statue of Olavo Bilac
44952591,,Point(-46.67781 -23.56479),,Statue of Antonieta Rudge
44952603,,Point(-46.65765719 -23.54491492),,Dom Bernardino Rivadávia
44954537,,Point(-46.656138888 -23.5875),,A coisa
44991547,,Point(-46.6643634 -23.5542932),,Caminho
44991645,,Point(-46.655322 -23.58795),,Cantoneiras
44991701,,Point(-46.6642608 -23.5875787),,Carranca
44991732,,Point(-46.633722222 -23.533583333),,"Fountain ""Heron"""
44991750,,Point(-46.6603 -23.584178),,Chico Mendes
44991776,,Point(-46.67671594 -23.57899792),,Colhedor de Café
44991792,,Point(-46.6345598 -23.5520196),,Contando a Féria
44991805,,Point(-46.655272 -23.587622),,Craca 2 versão
44991839,,Point(-46.708916666 -23.554027777),,Cristóvão Colombo
44991852,,Point(-46.659355 -23.585558),,Cão Pastor Alemão (statue)
44991889,,Point(-46.630867 -23.571444),,Discóbolo
44991915,,Point(-46.6334289 -23.5505115),,Diálogo
44991949,,Point(-46.634514 -23.533878),,Encounter and mismatch
44991996,,Point(-46.6334289 -23.5505115),,Espaço Cósmico
44992023,,Point(-46.655822 -23.579411),,Bust of Estillac Leal
44992055,,Point(-46.6417435 -23.5469657),,Dante Statue
44992092,,Point(-46.6350331 -23.5331832),,Estátua de Diana a Caçadora
44992137,,Point(-46.65643197 -23.56195122),,Joaquim Eugênio de Lima
44992161,,Point(-46.69447986 -23.52812586),,Estátua Espinário
44992184,,Point(-46.65817283 -23.54527875),,Firmiano Pinto
44992210,,Point(-46.66435386 -23.59473139),,Fonte Milão
44992256,,Point(-46.632978 -23.550664),,Garatuja
44992313,,Point(-46.666241666 -23.527527777),,Grande Flor Tropical
44993056,,Point(-46.6362175 -23.54703911),,Graças
44993068,,Point(-46.653358 -23.587631),,Homenagem ao Cafeeiro
44993159,,Point(-46.6369568 -23.5059447),,Hélice do contratorpedeiro
44993196,,Point(-46.643166666 -23.542444444),,Indio Cacador
44993235,,Point(-46.66495 -23.527437),,Integração
44993598,,Point(-46.682017 -23.581021),,Monument to Italian immigrants
44993612,,Point(-46.645388888 -23.540980555),,José Pedro Leite Cordeiro
44993646,,Point(-46.655842 -23.587184),,Laminescate
44993688,,Point(-46.636158 -23.557314),,Lanterna de pedra
44993706,,Point(-46.66274994 -23.58819506),,Laocoon group
44993719,,Point(-46.657981 -23.545639),,Leão Lutando com uma Serpente
44993741,,Point(-46.664292 -23.52677),,Mão
44993785,,Point(-45.23402 -22.85059),,Marco da Paz
44993811,,Point(-46.602364 -23.581469),,Marco Rodoviário
44993822,,Point(-46.656958 -23.584311),,Marquês de Tamandaré
44993878,,Point(-46.65862969 -23.54453856),,Milon de Crotona
44993892,,Point(-46.744391 -23.542997),,Mirante do Jaguaré
44993900,,Point(-46.63554 -23.53389),,Monument to Giuseppe Garibaldi
44993953,,Point(-46.6868586 -23.5773732),,Monument to José Vicente Faria Lima
44994007,,Point(-46.653644444 -23.535325),,Monument to Luiz Pereira Barreto
44994121,,Point(-46.6338059 -23.5303145),,Brigadeiro Rafael Tobias de Aguiar
44994146,,Point(-46.636658 -23.549883),,Monument of Arts
44994233,,Point(-46.6587033 -23.5454957),,Mãe
44994244,,Point(-46.6349367 -23.5334605),,The Boy and the Fish
44994260,,Point(-46.662838888 -23.556063888),,O Ventre
44995002,,Point(-46.69123572 -23.60085575),,Sem título
44995025,,Point(-46.633111 -23.551372),,The Birds
44995055,,Point(-46.72293169 -23.63191161),,Panel made out of concrete and tablets
44995100,,Point(-46.634277 -23.533258),,Passado Presente Pietá
44995137,,Point(-46.66 -23.5925),,A Pega do Porco
44995151,,Point(-46.65338806 -23.58288367),,Polivolume
44995159,,Point(-46.654948 -23.587514),,Sectiones Mundi
44995770,,Point(-46.572208 -23.536067),,Pátria e Família
44995778,,Point(-46.70792478 -23.64650508),,Romeiros de Pirapora
44995791,,Point(-46.618683 -23.532631),,Santo de Lisboa
44996030,,Point(-46.645901944 -23.560221944),,Statue of Adoniran Barbosa
44996030,,Point(-46.64526431 -23.55987556),,Statue of Adoniran Barbosa
44996083,,Point(-46.645166666 -23.540361111),,Augusto De Prima Porta (César Otávio Augusto)
44996083,,Point(-46.64473519 -23.53991328),,Augusto De Prima Porta (César Otávio Augusto)
44996155,,Point(-46.718527777 -23.562305555),,Ernesto de Sousa Campos
44996170,,Point(-46.6315617 -23.5452197),,Monument to Syrian-Lebanese Friendship
44996216,,Point(-46.662801 -23.527338),,Torso Negro
44996245,,Point(-46.6334289 -23.5505115),,Sé Totem
44996262,,Point(-46.63627369 -23.54922989),,Tribuna Livre
44996294,,Point(-46.635111111 -23.542722222),,VAGA
44996350,,Point(-46.65870686 -23.54522347),,Veado Lutando Com Três Tigres
44996400,,Point(-46.6367359 -23.5464741),,Giuseppe Verdi by Amadeo Zani
44996409,,Point(-46.669572 -23.567008),,Vitórias Esportivas na Europa
44996433,,Point(-46.644211 -23.571661),,Q44996433
45052087,,Point(-46.63379 -23.55013),,Apóstolo Paulo
45052099,,Point(-46.633381 -23.548417),,Glória Imortal aos Fundadores de São Paulo
45052111,,Point(-46.6365954 -23.5457989),,Guanabara
45052118,,Point(-46.6362 -23.547986111),,José Bonifácio de Andrade e Silva
45052128,,Point(-46.6344622 -23.5506422),,José de Anchieta
45052140,,Point(-46.63832 -23.54286),,Mãe Preta
45052153,,Point(-46.63679 -23.54976),,O Menino e o Catavento
45052162,,Point(-46.6342982 -23.5505233),,Abertura
45052169,,Point(-46.63295 -23.55081),,Condor
45052180,,Point(-46.6334289 -23.5505115),,Emblem of São Paulo
45052188,,Point(-46.63333389 -23.55056322),,Impacto
45052195,,Point(-46.632681 -23.551175),,Nuvem sobre a Cidade by Nicolas Vlavianos
45052204,,Point(-46.63176125 -23.54993561),,Quadro-Negro
45052210,,Point(-46.63220264 -23.55107086),,Satélite
45052220,,Point(-46.63233633 -23.55090214),,Sculpture by Sérgio de Camargo
45052230,,Point(-46.63263 -23.55056),,Voo
45052239,,Point(-46.65699153 -23.58237886),,Monumento em Homenagem aos Mortes e Desaparecidos Políticos
45052250,,Point(-46.658163 -23.581776),,Pedro Álvares Cabral Monument
45052259,,Point(-46.65534156 -23.58509114),,Statue of Ibrahim Nobre
45052267,,Point(-46.66057033 -23.58744214),,Monumento aos Veteranos da Força Aérea Brasileira na Campanha da Itália
45052761,,Point(-46.638333 -23.545833),,Fosca
45052771,,Point(-46.638333 -23.545833),,Schiavo
45052784,,Point(-46.638333 -23.545833),,Salvador Rosa
45052796,,Point(-46.63823 -23.54551),,Condor (Praça Ramos de Azevedo)
45052808,,Point(-46.638333 -23.545833),,Maria Tudor
45052820,,Point(-46.64055 -23.547836111),,Rui Barbosa
45052829,,Point(-46.6653124 -23.5293138),,Bust of Simón Bolívar
45122310,,Point(-46.633888888 -23.533583333),,In search of light
45126188,,Point(-46.317694444 -23.9405),,Market Basin
45218942,,Point(-46.655154 -23.587937),,Grande quadrado preto com fita
45219139,,Point(-46.6620849 -23.5899175),,Leão
45219340,,Point(-46.659333333 -23.550888888),,Mausoléu da Família Matarazzo
45224139,,Point(-46.667178 -23.554206),,Amigo Tempo
45224156,,Point(-46.65796453 -23.54567783),,Homenagem ao Tango
